SALEM_W,EUGENE_W,SEATTLE_W,BOISE_W,PORTLAND_W,SPOKANE_W,PASCO_W,FRESNO_W,LOS ANGELES_W,SAN DIEGO_W,SACRAMENTO_W,SAN JOSE_W,SAN FRANCISCO_W,TUCSON_W,PHOENIX_W,LAS VEGAS_W,OAKLAND_W
2.7469308226374802,2.8899065884345716,3.1501714574022914,3.2478317219927573,3.6936424255966593,3.5216676270354093,3.00694286482444,2.7903262889375884,3.136474049087179,2.278588063143521,2.574317410395015,3.1554993703117655,4.482206127258048,3.0463939753072493,3.0941697318045818,3.4864515685117796,3.9789787500475007
2.317192461218329,2.525426090323325,2.8461083569300865,2.9453806709346604,2.7876559699554195,3.2578498809281315,2.6781197784479325,2.5383450990950975,2.9300628413370293,2.1078536412305593,2.263132834822957,2.8061399723465743,4.408929525874668,2.931926842833827,3.007084112295862,3.2695094023245064,3.743538696156382
2.517116331337956,2.675962482586921,2.989999237854111,3.01527422862356,3.407332145458516,3.325889411946663,2.870224245562143,2.679448838528129,2.945454260344063,2.1884725199229615,2.3346367875624954,2.9759642821627135,4.453149471380658,2.9315553837251334,2.981226202680477,3.5280261420935672,3.7774582629578455
2.5984690394480565,2.8048066245770507,3.017653933990797,3.1458914596400693,3.149606985740332,3.4267897534463505,2.8112905709070866,2.6763211327073853,3.0758012811810644,2.3096287287243795,2.491572249066348,3.0531078005055656,4.312469291368597,2.9773123845099803,3.0232747272152505,3.5340502711421777,3.8216946449587192
2.2651686285918458,2.508420162862546,2.8139042699639343,2.8621671414910366,3.14593875878971,3.0723096970886328,2.6105284173173238,2.6177442273144687,2.9607910246472353,2.1977680382966254,2.468311292876816,2.9388647431577537,4.3376386664540085,2.9699196632798546,3.0484812196133513,3.6620166512511743,3.816028174250692
2.452158026990838,2.5936720194660046,2.8902198633164393,3.045751917659044,3.216138597672181,3.2303511552228814,2.753887962082238,2.7405210889087264,3.0551926907008586,2.1932767129542836,2.3185830457912626,3.0121396573366637,4.5756048471002595,3.0457183210129966,3.066549907735326,3.4996921678407578,3.8001280007651888
2.4405637095921655,2.6584684968869254,2.890124470946594,2.9922335024326867,3.034885772767774,3.2030990916209334,2.6673092347782776,2.716320614191523,3.119262545693831,2.160685210368512,2.467196839252911,3.0777795809621913,4.3334391582788765,2.9918006581824352,3.030196066474663,3.4857060410430654,4.020412244299782
2.4405637095921655,2.6584684968869254,2.890124470946594,2.9922335024326867,3.034885772767774,3.2030990916209334,2.6673092347782776,2.716320614191523,3.119262545693831,2.160685210368512,2.467196839252911,3.0777795809621913,4.3334391582788765,2.9918006581824352,3.030196066474663,3.4857060410430654,4.020412244299782
2.562222274063134,2.78592040423135,2.8854396962766353,3.1091815690393196,2.995253751675713,3.2685799894077,2.8808509120606605,2.757525421788462,3.0252486321851304,2.1056822586650807,2.4123511110375464,2.985430390616681,4.465044580813155,3.0257392787016184,3.0585546616448327,3.6290879259914326,3.879892620276243
2.750527872158004,2.8234315658135873,3.022313532974703,3.1745149032350795,3.4534921029877066,3.43901854619076,2.9236153167697814,2.7082237980855797,3.099897524485704,2.227990812692735,2.3242405183255865,2.969274658504731,4.4414712605870905,2.911102836868616,3.00071299327018,3.437706822911759,3.7364417377540775
2.3376437319839045,2.5914303120835895,2.7418934665332055,2.9449128293260083,2.9644108940767895,3.1083490037220463,2.5941452023294063,2.606411519804239,3.0722369439003696,2.2537726823410367,2.3265502000054217,2.9092159708216507,4.321676590938405,2.979283028168254,3.016286714501156,3.528224729712283,3.7193287822071017
2.6307459323478493,2.7318492177204456,3.0757695342656475,2.9089926597171094,3.302858035646618,3.465498940279469,2.926858282587839,2.660465207247896,2.9408543394962896,2.114571305654444,2.376912639851897,2.9587367662946735,4.456317745615207,2.847491728918137,2.9147319682981836,3.4424949900695365,3.84135143226953
2.488946507215479,2.683482955062512,3.0421124899360588,2.975301769751069,3.3602902257712235,3.294388295351104,2.709423306808705,2.5462868293005343,2.9628792755747546,2.07013298479057,2.296395203023021,2.8309360648855963,4.205224946449031,2.963501908655384,2.9803765771607313,3.4198862439699638,3.6535610540339247
2.493979998797485,2.771477799688682,3.0082197989284993,3.0261317061001076,3.4437864981618556,3.2474140035674965,2.7103884233393,2.606908718576947,3.0505787332827032,2.229709434960104,2.280154443657923,2.834357441413159,4.288848208282525,3.053733522337347,3.0281574096860604,3.4247418677311887,3.740038459597534
2.582444537071184,2.780675785690974,2.9481316184757294,2.892177672956035,2.9761591049813587,3.233366900134217,2.780157414097332,2.523414602958645,3.0410329540153254,2.1693024223968056,2.3103823225884152,2.8118725012154195,4.2316368037255945,2.9428703775775436,2.9748838815252903,3.4009839646552007,3.659290253734364
2.536878763786651,2.7517044595959352,2.954989137371242,2.9575757365881588,3.1219906032333915,3.3111277878721723,2.8078047301468607,2.6987385598110607,3.0268816986466955,2.237729218476202,2.349203872557521,2.9316117201029175,4.528504081928449,2.897684317691154,2.9816279206658405,3.6421419170268257,3.7842574062233885
2.536878763786651,2.7517044595959352,2.954989137371242,2.9575757365881588,3.1219906032333915,3.3111277878721723,2.8078047301468607,2.6987385598110607,3.0268816986466955,2.237729218476202,2.349203872557521,2.9316117201029175,4.528504081928449,2.897684317691154,2.9816279206658405,3.6421419170268257,3.7842574062233885
2.3376437319839045,2.5914303120835895,2.7418934665332055,2.9449128293260083,2.9644108940767895,3.1083490037220463,2.5941452023294063,2.606411519804239,3.0722369439003696,2.2537726823410367,2.3265502000054217,2.9092159708216507,4.321676590938405,2.979283028168254,3.016286714501156,3.528224729712283,3.7193287822071017
2.710398714802643,2.870878003939452,2.9704095571742086,2.967908430014424,3.5448893724396315,3.441036515193081,2.800965058049833,2.8098729995001155,3.103350748648671,2.2390054108933715,2.3567898441072064,2.978943257124805,4.47676603456052,3.0576362261466814,3.0458232065241884,3.5912535424342615,3.869023198470691
2.3583256545411064,2.630431661941373,2.981673985705758,2.981819959221178,3.350976542502246,3.3419133467757685,2.659460991330937,2.6427429395135067,3.024893188805389,2.1741936562257256,2.253821430661913,2.903992170944195,4.344525387870223,2.952242546794454,2.982784445616381,3.516346616023715,3.8329118741951986
2.380553185219924,2.578883841019208,2.7516204868789256,2.969994532440904,3.6657127088739294,3.0878275574845757,2.5684061594985774,2.713252039651604,3.00720424327035,2.1399579761118632,2.50269320137041,2.983176839527764,4.433778366028473,2.964878892690575,3.0180778671764528,3.5013690089771257,3.8376572909826256
2.6863343408308102,2.7600636829529352,3.025609165186662,3.227940006522434,3.429025543887858,3.3966928396874034,2.8173490149083777,2.7689381510252264,2.997212650475756,2.2552915082261484,2.514569799486289,3.0421895735569837,4.421730630566641,2.971982166337938,2.9976607898844416,3.4231555741882453,3.929198386319623
2.580545492537759,2.7356106989703877,2.905401138404662,3.0212283287346757,3.2382200001782806,3.3622687499351986,2.933963203369884,2.7226107288433608,3.007591014059036,2.149094601474757,2.4154975411194735,2.96837281092418,4.635491826498534,3.007635317684736,3.031607437248556,3.5560843869082897,3.865854923035601
2.4405637095921655,2.6584684968869254,2.890124470946594,2.9922335024326867,3.034885772767774,3.2030990916209334,2.6673092347782776,2.716320614191523,3.119262545693831,2.160685210368512,2.467196839252911,3.0777795809621913,4.3334391582788765,2.9918006581824352,3.030196066474663,3.4857060410430654,4.020412244299782
2.6201725055060034,2.770606949060071,3.0398145186346235,2.8973143187929513,3.312787580062819,3.315089219127772,2.779182503259538,2.7338369946662615,3.1434574985865393,2.210112398763221,2.3821029067100694,2.8899007929026057,4.377335368842223,2.949515749220037,3.0192578648048443,3.5906818990830214,3.808607648021597
2.6307459323478493,2.7318492177204456,3.0757695342656475,2.9089926597171094,3.302858035646618,3.465498940279469,2.926858282587839,2.660465207247896,2.9408543394962896,2.114571305654444,2.376912639851897,2.9587367662946735,4.456317745615207,2.847491728918137,2.9147319682981836,3.4424949900695365,3.84135143226953
2.6020717228136316,2.735467865541658,3.0834695030045354,3.0416790406368395,3.1063925101515233,3.5026591405039373,2.9031811238913265,2.565874517961926,2.982320205834539,2.119116678537968,2.30438769732446,2.839847655966598,4.227971142996673,2.9924727916286047,3.010299818566593,3.4819048804436203,3.7312337797402386
2.3815057122320944,2.5799697484252686,2.8080542188440107,2.931182743144889,3.038753617682669,3.2076984371076267,2.646084411234546,2.629290235375367,2.9508320728717288,2.0933358090589507,2.279432346772308,2.868280891087228,4.284304464670943,2.957498512325226,2.942072110253775,3.6041941882040116,3.6862973857185017
2.3815057122320944,2.5799697484252686,2.8080542188440107,2.931182743144889,3.038753617682669,3.2076984371076267,2.646084411234546,2.629290235375367,2.9508320728717288,2.0933358090589507,2.279432346772308,2.868280891087228,4.284304464670943,2.957498512325226,2.942072110253775,3.6041941882040116,3.6862973857185017
2.635252409380269,2.82433521573419,3.065581669119092,3.1064092494457105,3.235317169829272,3.4982462878204448,2.930087094381944,2.713046840267732,2.9235807493266575,2.047715733249242,2.456512812772615,2.953055999451065,4.5936623914742825,2.9917831825549706,2.9570086030878366,3.748794650256393,3.8919450686583015
2.4191848004612315,2.546907640456868,2.900827487252814,2.9408970460860036,3.221080692200945,3.3486118508760296,2.7999356954802357,2.590995759623967,3.018260078568807,2.1054060532443857,2.2305952718350905,2.91673395620878,4.253302844454188,3.0275503170724045,3.063623432843668,3.586535778667436,3.7660842762420064
2.6863343408308102,2.7600636829529352,3.025609165186662,3.227940006522434,3.429025543887858,3.3966928396874034,2.8173490149083777,2.7689381510252264,2.997212650475756,2.2552915082261484,2.514569799486289,3.0421895735569837,4.421730630566641,2.971982166337938,2.9976607898844416,3.4231555741882453,3.929198386319623
2.6307459323478493,2.7318492177204456,3.0757695342656475,2.9089926597171094,3.302858035646618,3.465498940279469,2.926858282587839,2.660465207247896,2.9408543394962896,2.114571305654444,2.376912639851897,2.9587367662946735,4.456317745615207,2.847491728918137,2.9147319682981836,3.4424949900695365,3.84135143226953
2.4405637095921655,2.6584684968869254,2.890124470946594,2.9922335024326867,3.034885772767774,3.2030990916209334,2.6673092347782776,2.716320614191523,3.119262545693831,2.160685210368512,2.467196839252911,3.0777795809621913,4.3334391582788765,2.9918006581824352,3.030196066474663,3.4857060410430654,4.020412244299782
2.594944826535687,2.746269680774007,2.907433808385561,3.006274060301076,3.366589275921927,3.284062578425241,2.7007220984923745,2.7836824031819414,3.1011899695546568,2.252914142205457,2.42326211799329,3.079887191500037,4.551802549100001,2.8512604652075404,3.0094050828601624,3.6342737570247867,4.001385400473753
2.558872899007121,2.6261775100409483,2.881547215523205,2.9574514556899563,3.3351319695172674,3.3236466587935882,2.8231627532255796,2.510358909662317,3.0736979616812055,2.173418703727487,2.2699519541173547,2.8766544190940344,4.294104650518101,3.061387373417842,2.974092251923224,3.228388605143969,3.752048671510164
2.536878763786651,2.7517044595959352,2.954989137371242,2.9575757365881588,3.1219906032333915,3.3111277878721723,2.8078047301468607,2.6987385598110607,3.0268816986466955,2.237729218476202,2.349203872557521,2.9316117201029175,4.528504081928449,2.897684317691154,2.9816279206658405,3.6421419170268257,3.7842574062233885
2.654542138097666,2.763282508816107,3.0406445284656103,2.9639414440934635,3.0343606484072585,3.407325170557985,2.9426597237164693,2.682327428070506,3.0483185495968055,2.201680756944628,2.3789129611302084,3.0625233169401476,4.332768918197759,2.7688304216531416,2.8828972899923087,3.5654036171032457,3.8110553347341205
2.4405637095921655,2.6584684968869254,2.890124470946594,2.9922335024326867,3.034885772767774,3.2030990916209334,2.6673092347782776,2.716320614191523,3.119262545693831,2.160685210368512,2.467196839252911,3.0777795809621913,4.3334391582788765,2.9918006581824352,3.030196066474663,3.4857060410430654,4.020412244299782
2.580545492537759,2.7356106989703877,2.905401138404662,3.0212283287346757,3.2382200001782806,3.3622687499351986,2.933963203369884,2.7226107288433608,3.007591014059036,2.149094601474757,2.4154975411194735,2.96837281092418,4.635491826498534,3.007635317684736,3.031607437248556,3.5560843869082897,3.865854923035601
2.4405637095921655,2.6584684968869254,2.890124470946594,2.9922335024326867,3.034885772767774,3.2030990916209334,2.6673092347782776,2.716320614191523,3.119262545693831,2.160685210368512,2.467196839252911,3.0777795809621913,4.3334391582788765,2.9918006581824352,3.030196066474663,3.4857060410430654,4.020412244299782
2.6307459323478493,2.7318492177204456,3.0757695342656475,2.9089926597171094,3.302858035646618,3.465498940279469,2.926858282587839,2.660465207247896,2.9408543394962896,2.114571305654444,2.376912639851897,2.9587367662946735,4.456317745615207,2.847491728918137,2.9147319682981836,3.4424949900695365,3.84135143226953
2.594944826535687,2.746269680774007,2.907433808385561,3.006274060301076,3.366589275921927,3.284062578425241,2.7007220984923745,2.7836824031819414,3.1011899695546568,2.252914142205457,2.42326211799329,3.079887191500037,4.551802549100001,2.8512604652075404,3.0094050828601624,3.6342737570247867,4.001385400473753
2.3376437319839045,2.5914303120835895,2.7418934665332055,2.9449128293260083,2.9644108940767895,3.1083490037220463,2.5941452023294063,2.606411519804239,3.0722369439003696,2.2537726823410367,2.3265502000054217,2.9092159708216507,4.321676590938405,2.979283028168254,3.016286714501156,3.528224729712283,3.7193287822071017
2.582444537071184,2.780675785690974,2.9481316184757294,2.892177672956035,2.9761591049813587,3.233366900134217,2.780157414097332,2.523414602958645,3.0410329540153254,2.1693024223968056,2.3103823225884152,2.8118725012154195,4.2316368037255945,2.9428703775775436,2.9748838815252903,3.4009839646552007,3.659290253734364
2.654542138097666,2.763282508816107,3.0406445284656103,2.9639414440934635,3.0343606484072585,3.407325170557985,2.9426597237164693,2.682327428070506,3.0483185495968055,2.201680756944628,2.3789129611302084,3.0625233169401476,4.332768918197759,2.7688304216531416,2.8828972899923087,3.5654036171032457,3.8110553347341205
2.694061662292195,2.8205399032161873,2.99745757679618,3.041572268014504,3.115295349668563,3.5266920412665623,2.919421301964516,2.7380585131789186,2.9682073776266362,2.0989599042901435,2.287192836258057,2.899674458644797,4.385177161608071,3.0459232498290434,3.08221606062038,3.505045741549461,3.8508811555618583
2.4841909199740004,2.705175569288341,2.9336501826132158,3.021517419767242,3.342036060887126,3.1603440504131854,2.575372647164217,2.6865539452022573,3.1023474942418514,2.1794074125328957,2.378416919121771,2.9250287218048925,4.422843310280373,2.957930018407745,3.021702392563081,3.487712566412361,3.793273600690355
2.416554882619559,2.6016479325098434,2.887100738706933,3.0616723094998832,2.9520920050212194,3.3884425951884385,2.7543123695263922,2.5750347626618995,2.9539096596195096,2.1393588046439165,2.327497157395608,2.9005171692362963,4.191793342095434,2.9497872266171408,2.9304960073560995,3.500599961052525,3.779010375792274
2.7102765508058906,2.8578997622760567,3.1901983942895016,3.1473048873217397,3.006038956113869,3.62441768925813,2.898994132852366,2.697899947904052,3.0234684572486397,2.185537614284544,2.4407780767380016,2.9474452156156885,4.572544774126741,3.0124728452040492,3.000394688714728,3.521475923436787,3.865553367342596
2.526750278637527,2.6949870253167827,2.8273129812296607,3.0497789828072697,3.3917731220579324,3.213680149395715,2.681992841179356,2.77396508819792,3.14217057890286,2.2028998785809595,2.33013338297727,3.0047883848115675,4.361726549446823,3.1101719491100295,3.1304327591332863,3.6136072794946528,3.9464542243023217
2.6201725055060034,2.770606949060071,3.0398145186346235,2.8973143187929513,3.312787580062819,3.315089219127772,2.779182503259538,2.7338369946662615,3.1434574985865393,2.210112398763221,2.3821029067100694,2.8899007929026057,4.377335368842223,2.949515749220037,3.0192578648048443,3.5906818990830214,3.808607648021597
2.5686488552527083,2.6856450492028427,2.9187993164859796,2.9798843363197243,3.1500625868587484,3.4122071078027476,2.820796478021443,2.816850378624588,3.099242472479683,2.220761041862311,2.4171983243659834,3.0142636233358444,4.447084563632842,3.065201990852795,3.025565243107088,3.5555852506685315,3.8630808268012435
2.6505885350527545,2.8090613187884337,3.0855694434345162,3.0912147872269236,3.294943771199272,3.419839873620375,2.9118020742549877,2.7716186053494174,3.024330371015535,2.121765073938474,2.3675672916566177,2.946399424138608,4.531802676920315,3.021068174326877,3.0407302164437575,3.5941700971864217,3.9047916834121983
2.4841909199740004,2.705175569288341,2.9336501826132158,3.021517419767242,3.342036060887126,3.1603440504131854,2.575372647164217,2.6865539452022573,3.1023474942418514,2.1794074125328957,2.378416919121771,2.9250287218048925,4.422843310280373,2.957930018407745,3.021702392563081,3.487712566412361,3.793273600690355
2.5686488552527083,2.6856450492028427,2.9187993164859796,2.9798843363197243,3.1500625868587484,3.4122071078027476,2.820796478021443,2.816850378624588,3.099242472479683,2.220761041862311,2.4171983243659834,3.0142636233358444,4.447084563632842,3.065201990852795,3.025565243107088,3.5555852506685315,3.8630808268012435
2.4841909199740004,2.705175569288341,2.9336501826132158,3.021517419767242,3.342036060887126,3.1603440504131854,2.575372647164217,2.6865539452022573,3.1023474942418514,2.1794074125328957,2.378416919121771,2.9250287218048925,4.422843310280373,2.957930018407745,3.021702392563081,3.487712566412361,3.793273600690355
2.582444537071184,2.780675785690974,2.9481316184757294,2.892177672956035,2.9761591049813587,3.233366900134217,2.780157414097332,2.523414602958645,3.0410329540153254,2.1693024223968056,2.3103823225884152,2.8118725012154195,4.2316368037255945,2.9428703775775436,2.9748838815252903,3.4009839646552007,3.659290253734364
2.582444537071184,2.780675785690974,2.9481316184757294,2.892177672956035,2.9761591049813587,3.233366900134217,2.780157414097332,2.523414602958645,3.0410329540153254,2.1693024223968056,2.3103823225884152,2.8118725012154195,4.2316368037255945,2.9428703775775436,2.9748838815252903,3.4009839646552007,3.659290253734364
2.4841909199740004,2.705175569288341,2.9336501826132158,3.021517419767242,3.342036060887126,3.1603440504131854,2.575372647164217,2.6865539452022573,3.1023474942418514,2.1794074125328957,2.378416919121771,2.9250287218048925,4.422843310280373,2.957930018407745,3.021702392563081,3.487712566412361,3.793273600690355
2.6505885350527545,2.8090613187884337,3.0855694434345162,3.0912147872269236,3.294943771199272,3.419839873620375,2.9118020742549877,2.7716186053494174,3.024330371015535,2.121765073938474,2.3675672916566177,2.946399424138608,4.531802676920315,3.021068174326877,3.0407302164437575,3.5941700971864217,3.9047916834121983
2.594944826535687,2.746269680774007,2.907433808385561,3.006274060301076,3.366589275921927,3.284062578425241,2.7007220984923745,2.7836824031819414,3.1011899695546568,2.252914142205457,2.42326211799329,3.079887191500037,4.551802549100001,2.8512604652075404,3.0094050828601624,3.6342737570247867,4.001385400473753
2.5653164523019805,2.7625745373794652,3.0101109408060625,2.999353762852478,3.124111180924099,3.4148520347732063,2.7332447307968915,2.578381242770725,2.991871235078191,2.1016856280708103,2.2738183534724428,2.9189488220746,4.280182013101989,3.0033358188863635,2.962278882527869,3.299065428866385,3.711044201943692
2.6505885350527545,2.8090613187884337,3.0855694434345162,3.0912147872269236,3.294943771199272,3.419839873620375,2.9118020742549877,2.7716186053494174,3.024330371015535,2.121765073938474,2.3675672916566177,2.946399424138608,4.531802676920315,3.021068174326877,3.0407302164437575,3.5941700971864217,3.9047916834121983
2.558872899007121,2.6261775100409483,2.881547215523205,2.9574514556899563,3.3351319695172674,3.3236466587935882,2.8231627532255796,2.510358909662317,3.0736979616812055,2.173418703727487,2.2699519541173547,2.8766544190940344,4.294104650518101,3.061387373417842,2.974092251923224,3.228388605143969,3.752048671510164
2.5709634144833897,2.667994759116656,2.9821943398238577,2.971794197093014,3.333232425779293,3.3113721160243386,2.8437969682908646,2.6649550013491825,2.99191862930894,2.214807885140569,2.43954993229737,2.9504234929449797,4.451470718491172,3.0438253871307563,3.003111030686236,3.4869696254291793,3.7971498842862057
2.5751917746977,2.726398562569316,2.929653307053339,2.9564210927548498,3.1884528511271863,3.3802991203618813,2.8526124670156974,2.683588400390617,3.09228269398911,2.1925882194359523,2.336690163886566,2.9568152232696483,4.37961180427743,3.090179213261486,3.0502589762126804,3.7162160492408636,3.8417825874725833
2.558872899007121,2.6261775100409483,2.881547215523205,2.9574514556899563,3.3351319695172674,3.3236466587935882,2.8231627532255796,2.510358909662317,3.0736979616812055,2.173418703727487,2.2699519541173547,2.8766544190940344,4.294104650518101,3.061387373417842,2.974092251923224,3.228388605143969,3.752048671510164
2.6505885350527545,2.8090613187884337,3.0855694434345162,3.0912147872269236,3.294943771199272,3.419839873620375,2.9118020742549877,2.7716186053494174,3.024330371015535,2.121765073938474,2.3675672916566177,2.946399424138608,4.531802676920315,3.021068174326877,3.0407302164437575,3.5941700971864217,3.9047916834121983
2.582444537071184,2.780675785690974,2.9481316184757294,2.892177672956035,2.9761591049813587,3.233366900134217,2.780157414097332,2.523414602958645,3.0410329540153254,2.1693024223968056,2.3103823225884152,2.8118725012154195,4.2316368037255945,2.9428703775775436,2.9748838815252903,3.4009839646552007,3.659290253734364
2.654542138097666,2.763282508816107,3.0406445284656103,2.9639414440934635,3.0343606484072585,3.407325170557985,2.9426597237164693,2.682327428070506,3.0483185495968055,2.201680756944628,2.3789129611302084,3.0625233169401476,4.332768918197759,2.7688304216531416,2.8828972899923087,3.5654036171032457,3.8110553347341205
2.6201725055060034,2.770606949060071,3.0398145186346235,2.8973143187929513,3.312787580062819,3.315089219127772,2.779182503259538,2.7338369946662615,3.1434574985865393,2.210112398763221,2.3821029067100694,2.8899007929026057,4.377335368842223,2.949515749220037,3.0192578648048443,3.5906818990830214,3.808607648021597
2.4191848004612315,2.546907640456868,2.900827487252814,2.9408970460860036,3.221080692200945,3.3486118508760296,2.7999356954802357,2.590995759623967,3.018260078568807,2.1054060532443857,2.2305952718350905,2.91673395620878,4.253302844454188,3.0275503170724045,3.063623432843668,3.586535778667436,3.7660842762420064
2.6505885350527545,2.8090613187884337,3.0855694434345162,3.0912147872269236,3.294943771199272,3.419839873620375,2.9118020742549877,2.7716186053494174,3.024330371015535,2.121765073938474,2.3675672916566177,2.946399424138608,4.531802676920315,3.021068174326877,3.0407302164437575,3.5941700971864217,3.9047916834121983
2.3376437319839045,2.5914303120835895,2.7418934665332055,2.9449128293260083,2.9644108940767895,3.1083490037220463,2.5941452023294063,2.606411519804239,3.0722369439003696,2.2537726823410367,2.3265502000054217,2.9092159708216507,4.321676590938405,2.979283028168254,3.016286714501156,3.528224729712283,3.7193287822071017
2.5751917746977,2.726398562569316,2.929653307053339,2.9564210927548498,3.1884528511271863,3.3802991203618813,2.8526124670156974,2.683588400390617,3.09228269398911,2.1925882194359523,2.336690163886566,2.9568152232696483,4.37961180427743,3.090179213261486,3.0502589762126804,3.7162160492408636,3.8417825874725833
2.509761037230853,2.7485001446051562,3.0441687763884233,3.032821081442182,3.475978557978361,3.3050125490036226,2.779574794408829,2.731148954027028,3.0705511384230393,2.2309060285513778,2.3932927928062995,2.996469247317822,4.369797011263342,3.126174325563862,3.0572398400995913,3.647653728723145,3.9468138970567184
2.3376437319839045,2.5914303120835895,2.7418934665332055,2.9449128293260083,2.9644108940767895,3.1083490037220463,2.5941452023294063,2.606411519804239,3.0722369439003696,2.2537726823410367,2.3265502000054217,2.9092159708216507,4.321676590938405,2.979283028168254,3.016286714501156,3.528224729712283,3.7193287822071017
2.3376437319839045,2.5914303120835895,2.7418934665332055,2.9449128293260083,2.9644108940767895,3.1083490037220463,2.5941452023294063,2.606411519804239,3.0722369439003696,2.2537726823410367,2.3265502000054217,2.9092159708216507,4.321676590938405,2.979283028168254,3.016286714501156,3.528224729712283,3.7193287822071017
2.3376437319839045,2.5914303120835895,2.7418934665332055,2.9449128293260083,2.9644108940767895,3.1083490037220463,2.5941452023294063,2.606411519804239,3.0722369439003696,2.2537726823410367,2.3265502000054217,2.9092159708216507,4.321676590938405,2.979283028168254,3.016286714501156,3.528224729712283,3.7193287822071017
2.5917773996115754,2.7322924449841737,3.005359639868473,3.019717756121804,3.4583000142677696,3.407159717239748,2.8978505076315675,2.701122543460675,2.9610462093387975,2.124034872259662,2.3961117570727666,2.901921140121044,4.373741061205584,2.98298229658097,3.035696163289252,3.4519498037923393,3.744903716247949
2.6505885350527545,2.8090613187884337,3.0855694434345162,3.0912147872269236,3.294943771199272,3.419839873620375,2.9118020742549877,2.7716186053494174,3.024330371015535,2.121765073938474,2.3675672916566177,2.946399424138608,4.531802676920315,3.021068174326877,3.0407302164437575,3.5941700971864217,3.9047916834121983
2.4086126000288792,2.5805045858309064,2.8543418519694246,3.0334877209682074,3.1032138234110236,3.171758138734149,2.60525878473697,2.818564997954023,3.0190728047644195,2.1440249437006553,2.443727863532418,3.028973115404584,4.576725220838405,2.933034449283718,3.017502236072676,3.629249283286845,3.9372435739652865
2.51933818776162,2.6605256826096433,2.979434361719301,2.7631817448683282,3.1494907540116994,3.3060485962325097,2.649689113436342,2.6430323291807105,3.061508856952575,2.187281260090638,2.3200695833429887,2.911528471241943,4.4551969934332085,2.889161656737256,2.953937137296068,3.329799717276645,3.703436831059767
2.582444537071184,2.780675785690974,2.9481316184757294,2.892177672956035,2.9761591049813587,3.233366900134217,2.780157414097332,2.523414602958645,3.0410329540153254,2.1693024223968056,2.3103823225884152,2.8118725012154195,4.2316368037255945,2.9428703775775436,2.9748838815252903,3.4009839646552007,3.659290253734364
2.6505885350527545,2.8090613187884337,3.0855694434345162,3.0912147872269236,3.294943771199272,3.419839873620375,2.9118020742549877,2.7716186053494174,3.024330371015535,2.121765073938474,2.3675672916566177,2.946399424138608,4.531802676920315,3.021068174326877,3.0407302164437575,3.5941700971864217,3.9047916834121983
2.536878763786651,2.7517044595959352,2.954989137371242,2.9575757365881588,3.1219906032333915,3.3111277878721723,2.8078047301468607,2.6987385598110607,3.0268816986466955,2.237729218476202,2.349203872557521,2.9316117201029175,4.528504081928449,2.897684317691154,2.9816279206658405,3.6421419170268257,3.7842574062233885
2.580545492537759,2.7356106989703877,2.905401138404662,3.0212283287346757,3.2382200001782806,3.3622687499351986,2.933963203369884,2.7226107288433608,3.007591014059036,2.149094601474757,2.4154975411194735,2.96837281092418,4.635491826498534,3.007635317684736,3.031607437248556,3.5560843869082897,3.865854923035601
2.4191848004612315,2.546907640456868,2.900827487252814,2.9408970460860036,3.221080692200945,3.3486118508760296,2.7999356954802357,2.590995759623967,3.018260078568807,2.1054060532443857,2.2305952718350905,2.91673395620878,4.253302844454188,3.0275503170724045,3.063623432843668,3.586535778667436,3.7660842762420064
2.3815057122320944,2.5799697484252686,2.8080542188440107,2.931182743144889,3.038753617682669,3.2076984371076267,2.646084411234546,2.629290235375367,2.9508320728717288,2.0933358090589507,2.279432346772308,2.868280891087228,4.284304464670943,2.957498512325226,2.942072110253775,3.6041941882040116,3.6862973857185017
2.466273221924133,2.6089028358945168,3.006826714535857,3.099436358365264,2.765619484736587,3.3180688339395115,2.6274718437216436,2.651676097883377,3.012847945741194,2.200760927854174,2.427439920149231,3.008523125781952,4.455518949897813,2.9253446749091774,2.969471707353055,3.5381337511494464,3.812059785083403
2.536878763786651,2.7517044595959352,2.954989137371242,2.9575757365881588,3.1219906032333915,3.3111277878721723,2.8078047301468607,2.6987385598110607,3.0268816986466955,2.237729218476202,2.349203872557521,2.9316117201029175,4.528504081928449,2.897684317691154,2.9816279206658405,3.6421419170268257,3.7842574062233885
2.4552766238601653,2.67575671827147,2.8788551991195765,2.82909465738264,3.6012587822663895,3.3101339751169414,2.750392119364691,2.6609564305720697,2.98269210175253,2.142209114192746,2.374031198803526,2.905268094268141,4.268418270588617,2.952267987303458,2.963463958795294,3.404578892067356,3.723227457878295
2.7061389631153343,2.893490903035213,3.0552918485041674,3.038870275721347,3.173970522108561,3.4286445020268466,2.8926798055736263,2.6659470408494745,3.114436680024789,2.1816025629873588,2.395366258229273,2.9985335009780636,4.230463297853831,2.970813764488867,3.010053256124257,3.5594618384716017,3.8048239145551777
2.380553185219924,2.578883841019208,2.7516204868789256,2.969994532440904,3.6657127088739294,3.0878275574845757,2.5684061594985774,2.713252039651604,3.00720424327035,2.1399579761118632,2.50269320137041,2.983176839527764,4.433778366028473,2.964878892690575,3.0180778671764528,3.5013690089771257,3.8376572909826256
