SALEM_T,EUGENE_T,SEATTLE_T,BOISE_T,PORTLAND_T,SPOKANE_T,PASCO_T,FRESNO_T,LOS ANGELES_T,SAN DIEGO_T,SACRAMENTO_T,SAN JOSE_T,SAN FRANCISCO_T,TUCSON_T,PHOENIX_T,LAS VEGAS_T,OAKLAND_T
10.929665322912399,11.02463829564516,10.677722085296049,10.235337328638842,11.644287826578132,8.082338853331882,10.924852624146066,17.117690764820665,17.6379739154388,18.08109613594881,15.89468404606303,15.168184784412976,13.935825493522998,19.81123953291879,22.151836070005285,19.013384723669205,13.801925818220825
11.396591969251778,11.449481893214559,10.981518347881723,10.666942708303875,11.961804748693954,8.256229243478487,11.237494775287166,17.898744377191,17.364006964345627,17.898581771343192,16.52351157224491,15.667449142628984,14.466795644282694,21.156127374100016,23.453823538761615,20.1922343099588,14.236207545074313
11.65241851658152,11.701038220125374,11.116177569118465,11.282329390655125,12.222014035994167,8.69159782491595,11.683345640508396,17.910847179453068,17.209168474591447,17.71657828218405,16.572682311983066,15.664406265513852,14.505454195200679,20.647124202381825,23.035809984190536,20.01451551007696,14.253104133850268
11.48136689403957,11.481325597323185,11.19731690902461,11.081030615356267,12.126508221091642,8.75591138225231,11.508361040996885,17.50101265776066,17.289352176431677,17.845087145380425,16.136118753042787,15.279580823697813,13.974810092264164,20.025265881298342,22.47304434383384,19.196453434799498,13.849455178931292
11.785924132686652,11.79029460983962,11.42385515396729,10.807738967672918,12.328672235602323,8.672438066272655,11.58190132739597,17.34461618922317,17.221020535787254,17.73268007965447,16.0508449270611,15.344802093464523,14.287123429025453,20.468805724194368,22.812349100484624,19.661698397920727,14.036401025982384
12.013142120648856,12.060272070386672,11.63857025102483,11.915722397658495,12.677914270215568,9.33651502725738,12.205265053589638,18.252266289856927,17.818189573166272,18.142628087385425,16.849318017097907,15.884462398597067,14.744692329774413,20.86335915885859,23.623629457468628,20.646571597241582,14.408322699193718
11.31827849330181,11.368398683421022,11.2391605109346,10.77655672213381,12.034890539510258,8.7247815117588,11.507888449878294,17.23336107975039,17.40772999229195,17.90905087491427,15.80584222446969,15.021449122567498,13.730774725010484,20.47434912582202,22.749940708348387,19.518888663433273,13.678622078460688
11.482019216280857,11.363634303666542,11.167757357559273,11.127969351485811,12.144722512357792,8.71472071285522,11.558080825133478,17.912507459587957,17.43866278223917,18.113710396047427,16.293659846748525,15.430238091886354,14.232172827591446,20.80159774593093,23.33009702571843,20.197396552546596,14.00506702890996
11.072454085896364,11.211396960461597,10.911939520816961,10.490888787677383,11.815032282938299,8.261706933533745,11.14711188747665,17.426410068288533,17.22130134384846,17.751349180985553,15.991593071061844,15.213766752303652,13.984516044660324,20.33400655836628,22.858502736952754,19.443477005764926,13.838162733021775
11.861036612751109,11.829009195242348,11.381883686280785,11.343218714752755,12.496221313171759,9.088159810127902,11.908775864977631,18.01393036575407,17.68775117529656,18.091497608803593,16.48571874583442,15.614921078592307,14.407808274772615,21.05687403875276,23.332243246459768,20.01252594109215,14.173371923710707
11.095265991501325,11.231525858357049,10.826420064188836,10.366774533380198,11.853372753337528,8.130947186988056,11.069781065797397,17.383503979396593,16.948609093458877,17.700292864197426,16.165973701959132,15.294915448253237,14.01139651558806,19.980725385825746,22.42392232731417,19.266807168838604,13.89148690432338
10.800833280954919,10.937458034792781,10.634752133158756,9.975881881527954,11.558790274173496,7.836388062576354,10.780453815885709,16.80921999606288,16.573180344127348,17.15959690396316,15.521233644267785,14.737088491828477,13.327450618244622,19.399715100122222,21.89037658679197,18.92238227224155,13.373687571914058
11.367852258834937,11.367680036361623,11.377401736638499,10.48454322376052,12.229417547756686,8.446290271818054,11.27624164654387,17.616167952417715,17.545122939770724,18.060916436142993,16.190863332266304,15.377738040620756,14.218657038208512,20.663249016083178,23.21689208988133,19.909459966257284,13.999093033952228
11.214916049187769,11.3122260337138,10.921871736704086,10.671576073576555,11.834146676250757,8.38203550769738,11.319396151667789,17.337161758124726,17.14127462384296,17.670648204750684,15.947737566875858,15.308837184783293,14.162459217888255,20.57715671130552,23.061738501614233,19.661895734332727,13.967430283879578
10.989764186438318,11.148322849950452,10.884895108578498,9.939135917444052,11.690059386662057,7.830743877135366,10.797496560432668,17.445659127232194,17.714786386292293,18.121942497422513,16.165108286608056,15.313951460398378,14.020696258118564,20.68803498485883,23.089208059995205,19.726020779467675,13.868156983316048
11.840047305900056,11.932454239954419,11.389167521773915,11.597962473924193,12.545177663540235,9.004022610404123,11.9519712066009,18.082734348099898,17.832809812152597,18.19406283988562,16.76602640088073,15.92643853076229,14.889921068967487,21.210430537331813,23.711323161874684,20.412304781767755,14.52305911256355
11.454887677247125,11.4394886428132,11.051160497682961,10.908250754023946,12.139269317082169,8.546719782267262,11.41877743380644,17.62401028918324,17.274349716943153,17.926426063646225,16.138395937776693,15.428482004380148,14.314877492069872,20.75385654989477,23.1010058179751,19.666652943188826,14.082830879216688
11.156253182751637,11.205051426445793,10.965226074768918,10.346667969951117,11.875136594087202,8.216208055079852,11.184228743863253,17.054571532538613,16.887475601681743,17.455747938802357,15.693971047877776,14.985332176763825,13.754335655593708,20.31806559516077,22.71418713019129,19.4564262988343,13.66997060510753
11.385612415580564,11.382442773587703,11.075248064630662,10.670503729292577,12.043744873243845,8.590540087249929,11.402505409352145,16.93578560449085,17.228048779586214,17.753059284270158,15.671668807037927,14.960009527612188,13.741863249658975,20.164700327468516,22.36359411534973,19.12915286207248,13.659611016118088
11.152030525391657,11.184724628834157,11.06405465240574,10.447232579265632,11.921149370097398,8.15068423530355,11.033252316135844,17.559068840365395,17.09136230600773,17.700561729622585,16.181414408658547,15.39111518361684,14.205068318442908,20.064099719300692,22.576940840123655,19.353640095429373,14.003205742402173
11.654961700846137,11.623498531305504,11.26966590995898,10.973540609009644,12.248349600020806,8.79189800644065,11.650565880915025,17.588479594169232,17.000687043591196,17.479305602930154,16.325124929976287,15.4959016737338,14.295374687418493,20.04216555037383,22.451555964356118,19.317081466943666,14.084923779544223
10.705662813795458,10.787073573548026,10.378890602390916,9.999554566730108,11.419110990772255,7.829905086362525,10.775592806327337,16.457637726461652,16.364215858711376,17.250809818457288,15.25626052385596,14.573985318525153,13.152550632671735,19.520152310816272,21.76754761028996,18.606143679157896,13.268830912878233
11.32861289349863,11.462178740779397,11.127012942331907,10.736155958545881,12.088412713800322,8.667301719407842,11.46209812169825,17.283971916808646,17.366380158727576,17.902871779357987,15.94293674365118,15.14745590571281,13.915515144113488,20.218414811176473,22.547663959039973,19.319136368273423,13.798075615939364
11.828419362020993,11.828155225467135,11.431012865193757,11.271911164892995,12.528765316796068,9.191467020981452,12.008909790203342,17.27267348891121,16.73215290088118,17.316428236341913,15.733819271701208,14.97911620172496,13.726024260999472,19.972813819435917,22.480052796687488,19.404813794986232,13.669904354584261
11.303596544587307,11.278575771313152,11.03987714722058,10.721710889819086,11.994085857926235,8.431281052090194,11.296593010986124,17.825846440111313,17.228620879058585,17.802753653675286,16.377907265721046,15.423326479461139,13.998169614164022,20.62598852899849,23.136613237955157,19.830181027181645,13.916051899573201
11.223973412909142,11.248256815696129,10.951441398538153,10.620002329201341,11.988236930698765,8.733252859536988,11.487778439373091,17.334022797324263,17.498405627556565,17.999145444942172,16.147261080990223,15.435575867808645,14.38116178038577,20.141030973560557,22.581954927539567,19.323788563923436,14.095800586863469
11.500148583117705,11.604703358280423,11.153736723998406,11.028761221516985,12.123313159700059,8.630085417044182,11.540909281490446,17.613636772592415,17.465825171742033,17.983787785838018,16.29941698003253,15.513365492700641,14.379913673808858,20.586535230687332,23.06319904408459,19.843870051861902,14.135707018014015
11.155056055452333,11.182989813632696,10.740691650119524,10.444631462308687,11.784751374504458,8.034671416614035,11.07738677903342,17.04740762701935,16.92920868494036,17.444379794792678,15.713882684368516,15.130136005197443,14.038304301151264,20.29200434641697,22.626655771293034,19.402014934056506,13.86033144472273
11.852835763610805,11.87230444420454,11.34179878125698,11.251873410554682,12.462557363129562,9.016936616171503,11.934319701922515,17.782626305542475,17.481007914060303,17.968743947903345,16.383501624342788,15.516456172296548,14.372307646070626,21.215967080211154,23.603630152720317,20.3704170658491,14.139725126795426
10.656727070427136,10.80898982185587,10.61121794791206,10.099087990441472,11.447291611127474,7.88077271687287,10.759184127519644,17.104620115328647,17.060205179478633,17.653901218378948,15.791780740446212,15.065950525625942,13.90603577998786,19.99775693544393,22.483357783375258,19.059972633789716,13.75122989965515
10.958158723462994,11.132199562186502,10.803091677783145,10.137898705046304,11.656206633221917,8.107770338063812,10.885539853929572,17.23225724628462,17.451742981005697,17.93504075039658,15.87607991075794,15.144326200824764,13.861945922966859,19.627168206878466,22.109630095690218,18.98404104472222,13.731890706540046
11.693012803472872,11.705477579970353,11.45352850742936,11.663524434126805,12.367921217816878,9.152140146083786,11.96575839960713,18.194379189949156,17.694378640299433,18.132053254556542,16.677101908046087,15.682377682241098,14.290234979065922,21.297759621962655,23.682250752441043,20.49495013965941,14.161883643449345
11.141476257495242,11.264358346645501,10.885157931401807,10.7129246895957,11.856129812042079,8.220802608024712,11.160410805634458,18.084084607966798,17.452047884212806,18.01620487085623,16.536617384083147,15.641181492251611,14.375803217078278,21.04326147136449,23.53913707590524,20.256922752636427,14.159500404095729
11.459998357018002,11.552879191184998,11.143888180219157,10.824397768226094,12.112777406035619,8.548685194877987,11.43833627803509,17.71577491145207,17.322982819531923,17.79763744252705,16.37230343785332,15.446479732221986,14.076530503918914,20.398943164906807,22.76909654244967,19.6194902843102,13.958737219633587
10.926374307230969,11.074666494295723,10.758055043826873,10.076463738234331,11.683366559427233,8.059224921405324,10.948129628188541,17.134401573208464,17.083635410996898,17.549588797370962,16.00059404435959,15.17333381887836,14.050742298176564,19.528404919000742,22.166562134718397,18.954381055001832,13.841198412354215
11.123412486469572,11.153215178956126,10.779891498971264,10.911399533513217,11.780629288031747,8.49339806497959,11.39316402664787,17.213718039860666,17.129672813334572,17.67196500882774,15.787544304297908,14.91821453430341,13.459916512259518,20.533849741782813,22.88065309483536,19.681621954051348,13.517900084463523
11.36724749162724,11.486406837374917,11.126739092792137,11.055745288265493,12.115779694200967,8.709439331579041,11.596071312374823,17.624144665955562,17.234034867422228,17.827713745224433,16.2075554704091,15.263230579805626,13.922002377302084,20.883457506700438,23.345495668457133,19.96573062152959,13.846483780990713
11.751103979376015,11.669536761375817,11.546391019283448,11.379766819742127,12.56910058537024,9.263458076867416,12.05177677487651,17.80729145861835,17.426061767620478,18.032480960101953,16.31924617633541,15.456918805890394,14.361815280410525,21.28679768519989,23.750944817298894,20.377179397085953,14.123291192787415
11.23835136583837,11.312230543635332,10.962252928894724,10.58576379455369,11.922841816567303,8.336180559800706,11.256915180052061,16.98324457291692,16.75542120946514,17.330949496407587,15.768979673001304,14.936897128179789,13.589577553174863,19.75120150187292,22.038666742033385,19.117977406609725,13.571781590065882
12.129104067109017,12.134301083524708,11.732503543094653,11.717480045364468,12.723660933639895,9.375806594614087,12.196941708881452,18.30234218987793,18.167871857109162,18.403990297644054,16.873315585899775,15.899739879429942,14.680717316156564,21.554486778247224,23.95358530075089,20.593843311666898,14.39887752244721
11.24596552113072,11.39357805473812,11.234903769550101,10.622640811912419,12.066205467324643,8.599126210755804,11.391326567830568,17.628722592724802,17.031205352796487,17.633208201480027,16.161604440281295,15.362109851772797,14.073601227494196,20.222766762314055,22.809576765964398,19.60609872953236,13.93431886820588
11.300180757218497,11.394766144574689,11.143644412570374,10.552613087913453,12.065975557211162,8.634490015551695,11.450685531034663,16.83107843923736,17.0437003846923,17.375577063193493,15.61769014938271,14.864762813708131,13.584629032506665,19.882762241990186,22.190955718046744,19.117108670597414,13.55788867570291
11.40659037622118,11.489436862769228,11.180437334216647,10.507905241419927,12.168884195586791,8.479548054569229,11.287750395957794,17.843632926471106,17.95818685437408,18.441237978163063,16.48265942039508,15.65874234302432,14.553792056129435,20.446727179173806,23.10011642341703,19.916367196770135,14.219280405352748
11.591237961194617,11.603424253501455,11.236844477715865,10.714615210498451,12.189645008008394,8.768455482031596,11.518788852493369,17.41077281486739,17.30505096208958,17.768993747863117,15.97044015693503,15.175149793790704,13.906629030229336,20.17866237865742,22.438534226271088,19.514059735352777,13.777802306268326
11.754210717324293,11.780813881725637,11.55749204551115,11.25479785647888,12.480399989668854,9.215504284207793,12.016185794062045,17.378847016114065,17.373426657106627,17.797819882894046,16.030814840574628,15.3523990977293,14.331724713927034,20.70338134881993,23.125140495960316,19.907063206557506,14.078618015239805
10.684018074624994,10.835447382008878,10.58565536703851,9.787556215752105,11.52000867687836,7.822886290884748,10.732665232180798,16.88898817040656,16.510790832539293,17.239523018764935,15.604475757488402,14.791127794641103,13.32184827382394,19.384251700240892,21.859239973174564,18.645050530542356,13.395439000851946
10.794743978339378,10.901948070504224,10.534038005751974,10.482392494103358,11.608753425810336,8.099928225963108,11.041632289530144,17.203402248599915,16.92378957342849,17.394154020882777,15.973538132459417,15.112272361709206,13.728795358851803,20.12633767255986,22.462334987698252,19.268487935282543,13.720616591294839
11.573312832776777,11.520210867226377,11.289162733071638,11.158705253255572,12.329345216562986,8.863781449395807,11.695117950564413,18.03789386577352,17.28951233475019,18.09717321084222,16.427228049326413,15.579539680313518,14.453540630468225,21.040518613107597,23.782367286394884,20.3735450315597,14.184326373791842
